Date,Currency,Mean,Buy,Sell,Year,Month,Annual Average Inflation,12-Month Inflation,Nominal GDP prices (Ksh Million),Annual GDP growth (%),Real GDP prices (Ksh Million),Exchange_Rate_Variability,Inflation_Monthly_Change,Average_GDP_Growth_3Y,Exchange_Rate_Lagged,Relative_Exchange_Rate,Inflation_Rate_Differential,GDP_Growth_Change
15/02/2018,US DOLLAR,101.2167,101.1167,101.3167,2018,2,7.4,4.46,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.599999999999999,101.2517,0,-2.9400000000000004,0.0
14/02/2018,US DOLLAR,101.2333,101.1333,101.3333,2018,2,7.4,4.46,"9,340,307",5.6,"8,330,891",0.19999999999998863,0.0,5.6000000000000005,101.2167,0,-2.9400000000000004,0.0
13/02/2018,US DOLLAR,101.0361,100.9361,101.1361,2018,2,7.4,4.46,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.599999999999999,101.2333,0,-2.9400000000000004,0.0
2/2/2018,US DOLLAR,101.9222,101.8222,102.0222,2018,2,7.4,4.46,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.6000000000000005,101.0361,0,-2.9400000000000004,0.0
2/1/2018,US DOLLAR,103.2944,103.1944,103.3944,2018,2,7.4,4.46,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.599999999999999,101.9222,0,-2.9400000000000004,0.0
1/11/2018,US DOLLAR,102.0544,101.9544,102.1544,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.19999999999998863,0.3700000000000001,5.6000000000000005,103.2944,0,-2.96,0.0
1/10/2018,US DOLLAR,100.9028,100.8028,101.0028,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.19999999999998863,0.0,5.599999999999999,102.0544,0,-2.96,0.0
1/8/2018,US DOLLAR,100.475,100.375,100.575,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.6000000000000005,100.9028,0,-2.96,0.0
1/3/2018,US DOLLAR,101.3833,101.2861,101.4806,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.1944999999999908,0.0,5.599999999999999,100.475,0,-2.96,0.0
1/2/2018,US DOLLAR,101.9917,101.8917,102.0917,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.6000000000000005,101.3833,0,-2.96,0.0
31/01/2018,US DOLLAR,102.3572,102.2572,102.4572,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.599999999999999,101.9917,0,-2.96,0.0
30/01/2018,US DOLLAR,102.3611,102.2583,102.4639,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.2055999999999898,0.0,5.6000000000000005,102.3572,0,-2.96,0.0
29/01/2018,US DOLLAR,102.3533,102.2533,102.4533,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.599999999999999,102.3611,0,-2.96,0.0
26/01/2018,US DOLLAR,102.3667,102.2667,102.4667,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.6000000000000005,102.3533,0,-2.96,0.0
25/01/2018,US DOLLAR,102.3394,102.2394,102.4394,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.599999999999999,102.3667,0,-2.96,0.0
24/01/2018,US DOLLAR,102.5556,102.4556,102.6556,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.6000000000000005,102.3394,0,-2.96,0.0
23/01/2018,US DOLLAR,102.785,102.66,102.91,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.25,0.0,5.599999999999999,102.5556,0,-2.96,0.0
22/01/2018,US DOLLAR,102.8681,102.7694,102.9667,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.19729999999999848,0.0,5.6000000000000005,102.785,0,-2.96,0.0
19/01/2018,US DOLLAR,102.9083,102.8083,103.0083,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.599999999999999,102.8681,0,-2.96,0.0
18/01/2018,US DOLLAR,102.8883,102.7883,102.9883,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.19999999999998863,0.0,5.6000000000000005,102.9083,0,-2.96,0.0
17/01/2018,US DOLLAR,103.0361,102.9361,103.1361,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.599999999999999,102.8883,0,-2.96,0.0
16/01/2018,US DOLLAR,103.0583,102.9611,103.1556,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.194500000000005,0.0,5.6000000000000005,103.0361,0,-2.96,0.0
15/01/2018,US DOLLAR,103.0667,102.9667,103.1667,2018,1,7.79,4.83,"9,340,307",5.6,"8,330,891",0.20000000000000284,0.0,5.599999999999999,103.0583,0,-2.96,0.0
29/12/2017,US DOLLAR,103.2317,103.1317,103.3317,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.20000000000000284,-0.33000000000000007,5.0,103.0667,0,-3.4800000000000004,-1.7999999999999998
28/12/2017,US DOLLAR,103.1528,103.0528,103.2528,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,4.3999999999999995,103.2317,0,-3.4800000000000004,0.0
27/12/2017,US DOLLAR,103.0806,102.9806,103.1806,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.1528,0,-3.4800000000000004,0.0
22/12/2017,US DOLLAR,103.0806,102.9806,103.1806,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.0806,0,-3.4800000000000004,0.0
21/12/2017,US DOLLAR,103.0889,102.9889,103.1889,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.0806,0,-3.4800000000000004,0.0
20/12/2017,US DOLLAR,103.1306,103.0306,103.2306,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.0889,0,-3.4800000000000004,0.0
19/12/2017,US DOLLAR,103.1572,103.0572,103.2572,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.1306,0,-3.4800000000000004,0.0
18/12/2017,US DOLLAR,103.1983,103.0983,103.2983,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.1572,0,-3.4800000000000004,0.0
15/12/2017,US DOLLAR,103.22,103.1228,103.3172,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.19440000000000168,0.0,3.7999999999999994,103.1983,0,-3.4800000000000004,0.0
14/12/2017,US DOLLAR,103.1667,103.0694,103.2639,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.194500000000005,0.0,3.7999999999999994,103.22,0,-3.4800000000000004,0.0
13/12/2017,US DOLLAR,103.1083,103.0083,103.2083,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.1667,0,-3.4800000000000004,0.0
12/10/2017,US DOLLAR,103.3028,103.2028,103.4028,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.1083,0,-3.4800000000000004,0.0
12/9/2017,US DOLLAR,102.7017,102.6017,102.8017,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.3028,0,-3.4800000000000004,0.0
12/7/2017,US DOLLAR,104.0167,103.9167,104.1167,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,102.7017,0,-3.4800000000000004,0.0
12/6/2017,US DOLLAR,103.3206,103.2233,103.4178,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.194500000000005,0.0,3.7999999999999994,104.0167,0,-3.4800000000000004,0.0
12/5/2017,US DOLLAR,103.3778,103.2778,103.4778,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.3206,0,-3.4800000000000004,0.0
12/4/2017,US DOLLAR,103.415,103.315,103.515,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.3778,0,-3.4800000000000004,0.0
12/1/2017,US DOLLAR,103.8283,103.7283,103.9283,2017,12,7.98,4.5,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.415,0,-3.4800000000000004,0.0
11/12/2017,US DOLLAR,103.0778,102.9778,103.1778,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.23000000000000043,3.7999999999999994,103.8283,0,-3.42,0.0
30/11/2017,US DOLLAR,103.2533,103.1533,103.3533,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.0778,0,-3.42,0.0
29/11/2017,US DOLLAR,103.3533,103.2533,103.4533,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.2533,0,-3.42,0.0
27/11/2017,US DOLLAR,103.3444,103.25,103.4389,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.18890000000000384,0.0,3.7999999999999994,103.3533,0,-3.42,0.0
24/11/2017,US DOLLAR,103.2639,103.1639,103.3639,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.3444,0,-3.42,0.0
23/11/2017,US DOLLAR,103.3861,103.2861,103.4861,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.2639,0,-3.42,0.0
22/11/2017,US DOLLAR,103.365,103.265,103.465,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.3861,0,-3.42,0.0
21/11/2017,US DOLLAR,103.6,103.5,103.7,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.365,0,-3.42,0.0
20/11/2017,US DOLLAR,103.7889,103.6889,103.8889,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.6,0,-3.42,0.0
17/11/2017,US DOLLAR,103.6939,103.5939,103.7939,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.7889,0,-3.42,0.0
16/11/2017,US DOLLAR,103.7361,103.6361,103.8361,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.6939,0,-3.42,0.0
15/11/2017,US DOLLAR,103.6778,103.5778,103.7778,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.7361,0,-3.42,0.0
14/11/2017,US DOLLAR,103.5861,103.4861,103.6861,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.6778,0,-3.42,0.0
13/11/2017,US DOLLAR,103.5811,103.4811,103.6811,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.5861,0,-3.42,0.0
11/10/2017,US DOLLAR,103.225,103.125,103.325,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.5811,0,-3.42,0.0
11/9/2017,US DOLLAR,102.8944,102.7944,102.9944,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.225,0,-3.42,0.0
11/8/2017,US DOLLAR,103.8972,103.7972,103.9972,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,102.8944,0,-3.42,0.0
11/7/2017,US DOLLAR,103.9217,103.8217,104.0217,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.8972,0,-3.42,0.0
11/5/2017,US DOLLAR,103.3161,103.2189,103.4133,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.19440000000000168,0.0,3.7999999999999994,103.9217,0,-3.42,0.0
11/4/2017,US DOLLAR,103.4444,103.3444,103.5444,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.3161,0,-3.42,0.0
11/1/2017,US DOLLAR,103.8367,103.7367,103.9367,2017,11,8.15,4.73,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.4444,0,-3.42,0.0
8/12/2017,US DOLLAR,102.9583,102.8583,103.0583,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20000000000000284,3.3099999999999987,3.7999999999999994,103.8367,0,-0.3200000000000003,0.0
8/11/2017,US DOLLAR,103.6056,103.5056,103.7056,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,102.9583,0,-0.3200000000000003,0.0
8/9/2017,US DOLLAR,103.1617,103.0617,103.2617,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.6056,0,-0.3200000000000003,0.0
31/08/2017,US DOLLAR,103.1433,103.0433,103.2433,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.1617,0,-0.3200000000000003,0.0
30/08/2017,US DOLLAR,103.1828,103.0883,103.2772,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.18889999999998963,0.0,3.7999999999999994,103.1433,0,-0.3200000000000003,0.0
29/08/2017,US DOLLAR,103.1728,103.0728,103.2728,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.1828,0,-0.3200000000000003,0.0
28/08/2017,US DOLLAR,103.1583,103.0583,103.2583,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.1728,0,-0.3200000000000003,0.0
25/08/2017,US DOLLAR,103.2528,103.1556,103.35,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.19439999999998747,0.0,3.7999999999999994,103.1583,0,-0.3200000000000003,0.0
24/08/2017,US DOLLAR,103.2378,103.1378,103.3378,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.2528,0,-0.3200000000000003,0.0
23/08/2017,US DOLLAR,103.1778,103.075,103.2806,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.205600000000004,0.0,3.7999999999999994,103.2378,0,-0.3200000000000003,0.0
22/08/2017,US DOLLAR,103.1028,103.0028,103.2028,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.1778,0,-0.3200000000000003,0.0
21/08/2017,US DOLLAR,103.225,103.125,103.325,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.1028,0,-0.3200000000000003,0.0
18/08/2017,US DOLLAR,103.3878,103.2878,103.4878,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.225,0,-0.3200000000000003,0.0
17/08/2017,US DOLLAR,103.6978,103.5978,103.7978,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.3878,0,-0.3200000000000003,0.0
16/08/2017,US DOLLAR,103.7456,103.6456,103.8456,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.6978,0,-0.3200000000000003,0.0
15/08/2017,US DOLLAR,103.7611,103.6611,103.8611,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.7456,0,-0.3200000000000003,0.0
14/08/2017,US DOLLAR,103.87,103.77,103.97,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.7611,0,-0.3200000000000003,0.0
8/6/2017,US DOLLAR,103.3194,103.2222,103.4167,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.194500000000005,0.0,3.7999999999999994,103.87,0,-0.3200000000000003,0.0
8/5/2017,US DOLLAR,103.1386,103.0372,103.24,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20279999999999632,0.0,3.7999999999999994,103.3194,0,-0.3200000000000003,0.0
8/3/2017,US DOLLAR,102.6211,102.5211,102.7211,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.1386,0,-0.3200000000000003,0.0
8/2/2017,US DOLLAR,103.6989,103.5989,103.7989,2017,8,8.36,8.04,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,102.6211,0,-0.3200000000000003,0.0
7/12/2017,US DOLLAR,102.8778,102.7778,102.9778,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,-0.5699999999999994,3.7999999999999994,103.6989,0,-0.7400000000000011,0.0
7/11/2017,US DOLLAR,103.6194,103.5194,103.7194,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,102.8778,0,-0.7400000000000011,0.0
7/9/2017,US DOLLAR,103.2417,103.1417,103.3417,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.6194,0,-0.7400000000000011,0.0
7/8/2017,US DOLLAR,103.8881,103.7894,103.9867,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.19729999999999848,0.0,3.7999999999999994,103.2417,0,-0.7400000000000011,0.0
31/07/2017,US DOLLAR,103.9111,103.8111,104.0111,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.8881,0,-0.7400000000000011,0.0
28/07/2017,US DOLLAR,103.9094,103.8094,104.0094,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.9111,0,-0.7400000000000011,0.0
27/07/2017,US DOLLAR,103.9033,103.8033,104.0033,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.9094,0,-0.7400000000000011,0.0
26/07/2017,US DOLLAR,103.9072,103.8072,104.0072,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.9033,0,-0.7400000000000011,0.0
25/07/2017,US DOLLAR,103.8828,103.7828,103.9828,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.9072,0,-0.7400000000000011,0.0
24/07/2017,US DOLLAR,103.8661,103.7661,103.9661,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.8828,0,-0.7400000000000011,0.0
21/07/2017,US DOLLAR,103.8417,103.7417,103.9417,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.8661,0,-0.7400000000000011,0.0
20/07/2017,US DOLLAR,103.9469,103.8483,104.0456,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.19729999999999848,0.0,3.7999999999999994,103.8417,0,-0.7400000000000011,0.0
19/07/2017,US DOLLAR,103.9256,103.8256,104.0256,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.9469,0,-0.7400000000000011,0.0
18/07/2017,US DOLLAR,103.9072,103.8072,104.0072,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.9256,0,-0.7400000000000011,0.0
17/07/2017,US DOLLAR,103.9089,103.8089,104.0089,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.9072,0,-0.7400000000000011,0.0
14/07/2017,US DOLLAR,103.8889,103.7889,103.9889,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.9089,0,-0.7400000000000011,0.0
13/07/2017,US DOLLAR,103.9333,103.8333,104.0333,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.8889,0,-0.7400000000000011,0.0
7/7/2017,US DOLLAR,103.8372,103.7372,103.9372,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.9333,0,-0.7400000000000011,0.0
7/6/2017,US DOLLAR,103.3486,103.2544,103.4428,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.18840000000000146,0.0,3.7999999999999994,103.8372,0,-0.7400000000000011,0.0
7/4/2017,US DOLLAR,103.4372,103.3372,103.5372,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.3486,0,-0.7400000000000011,0.0
7/3/2017,US DOLLAR,102.6428,102.5428,102.7428,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.4372,0,-0.7400000000000011,0.0
7/2/2017,US DOLLAR,103.6917,103.5917,103.7917,2017,7,8.21,7.47,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,102.6428,0,-0.7400000000000011,0.0
6/12/2017,US DOLLAR,102.9833,102.8833,103.0833,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.19999999999998863,1.740000000000001,3.7999999999999994,103.6917,0,1.08,0.0
6/11/2017,US DOLLAR,103.6639,103.5639,103.7639,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,102.9833,0,1.08,0.0
6/10/2017,US DOLLAR,103.2144,103.1144,103.3144,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.6639,0,1.08,0.0
6/9/2017,US DOLLAR,103.2528,103.1528,103.3528,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.2144,0,1.08,0.0
6/7/2017,US DOLLAR,103.7839,103.6839,103.8839,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.2528,0,1.08,0.0
30/06/2017,US DOLLAR,103.7117,103.6117,103.8117,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.7839,0,1.08,0.0
29/06/2017,US DOLLAR,103.6783,103.5783,103.7783,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.7117,0,1.08,0.0
28/06/2017,US DOLLAR,103.6717,103.5717,103.7717,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.6783,0,1.08,0.0
27/06/2017,US DOLLAR,103.6661,103.5661,103.7661,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.6717,0,1.08,0.0
23/06/2017,US DOLLAR,103.6283,103.5311,103.7256,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.194500000000005,0.0,3.7999999999999994,103.6661,0,1.08,0.0
22/06/2017,US DOLLAR,103.6256,103.5256,103.7256,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.6283,0,1.08,0.0
21/06/2017,US DOLLAR,103.62,103.52,103.72,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.6256,0,1.08,0.0
20/06/2017,US DOLLAR,103.6156,103.5156,103.7156,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.62,0,1.08,0.0
19/06/2017,US DOLLAR,103.5756,103.4783,103.6728,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.1944999999999908,0.0,3.7999999999999994,103.6156,0,1.08,0.0
16/06/2017,US DOLLAR,103.5547,103.4561,103.6533,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.19719999999999516,0.0,3.7999999999999994,103.5756,0,1.08,0.0
15/06/2017,US DOLLAR,103.4083,103.3083,103.5083,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.5547,0,1.08,0.0
14/06/2017,US DOLLAR,103.3694,103.2694,103.4694,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.4083,0,1.08,0.0
13/06/2017,US DOLLAR,103.34,103.2456,103.4344,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.18880000000000052,0.0,3.7999999999999994,103.3694,0,1.08,0.0
6/6/2017,US DOLLAR,103.3622,103.2622,103.4622,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.34,0,1.08,0.0
6/4/2017,US DOLLAR,103.2783,103.1783,103.3783,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.3622,0,1.08,0.0
6/3/2017,US DOLLAR,102.6528,102.5528,102.7528,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.19999999999998863,0.0,3.7999999999999994,103.2783,0,1.08,0.0
6/2/2017,US DOLLAR,103.7583,103.6583,103.8583,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,102.6528,0,1.08,0.0
6/1/2017,US DOLLAR,103.6094,103.5094,103.7094,2017,6,8.13,9.21,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.7583,0,1.08,0.0
5/12/2017,US DOLLAR,103.0611,102.9611,103.1611,2017,5,7.84,11.7,"8,483,396",3.8,"7,885,521",0.20000000000000284,2.4899999999999984,3.7999999999999994,103.6094,0,3.8599999999999994,0.0
5/10/2017,US DOLLAR,103.3139,103.2139,103.4139,2017,5,7.84,11.7,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.0611,0,3.8599999999999994,0.0
5/9/2017,US DOLLAR,103.2328,103.1328,103.3328,2017,5,7.84,11.7,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.3139,0,3.8599999999999994,0.0
5/7/2017,US DOLLAR,103.7678,103.6678,103.8678,2017,5,7.84,11.7,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.2328,0,3.8599999999999994,0.0
5/6/2017,US DOLLAR,103.3317,103.2317,103.4317,2017,5,7.84,11.7,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.7678,0,3.8599999999999994,0.0
31/05/2017,US DOLLAR,103.3811,103.2811,103.4811,2017,5,7.84,11.7,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.3317,0,3.8599999999999994,0.0
30/05/2017,US DOLLAR,103.3561,103.2561,103.4561,2017,5,7.84,11.7,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.3811,0,3.8599999999999994,0.0
29/05/2017,US DOLLAR,103.3439,103.2439,103.4439,2017,5,7.84,11.7,"8,483,396",3.8,"7,885,521",0.20000000000000284,0.0,3.7999999999999994,103.3561,0,3.8599999999999994,0.0
